49	MHHNB11_AUTONOMIC_GANGLIA	0
50	BDCM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
51	GDM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
52	G292CLONEA141B1_BONE	0
53	ACCMESO1_PLEURA	0
54	SKES1_BONE	0
55	PC3_PROSTATE	0
56	OV56_OVARY	0
57	NCIH2452_PLEURA	0
58	PANC0504_PANCREAS	0
59	HPAFII_PANCREAS	0
60	G401_SOFT_TISSUE	0
61	ZR751_BREAST	0
62	GAMG_CENTRAL_NERVOUS_SYSTEM	0
63	SIMA_AUTONOMIC_GANGLIA	0
64	RH41_SOFT_TISSUE	0
65	KE37_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
66	ALLSIL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
67	CAPAN2_PANCREAS	0
68	KP3_PANCREAS	0
69	OCIAML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
70	EFM192A_BREAST	0
71	HUPT3_PANCREAS	0
72	CHP212_AUTONOMIC_GANGLIA	0
73	SUPT11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
74	COV434_OVARY	0
75	OCILY19_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
76	NCIH1341_LUNG	0
77	JHOS2_OVARY	0
78	HS729_SOFT_TISSUE	0
79	8MGBA_CENTRAL_NERVOUS_SYSTEM	0
80	CFPAC1_PANCREAS	0
81	PANC0327_PANCREAS	0
82	SNU308_BILIARY_TRACT	0
83	CAL29_URINARY_TRACT	0
84	RERFGC1B_STOMACH	0
85	SKLMS1_SOFT_TISSUE	0
86	THP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
87	T47D_BREAST	0
88	SKNSH_AUTONOMIC_GANGLIA	0
89	JM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
90	M059K_CENTRAL_NERVOUS_SYSTEM	0
91	NCIH2052_PLEURA	0
92	SW1990_PANCREAS	0
93	OCILY3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
94	OSRC2_KIDNEY	0
95	BT12_SOFT_TISSUE	0
96	CORL105_LUNG	0
97	SW579_THYROID	0
98	PANC1_PANCREAS	0
99	KE97_STOMACH	0
100	NOMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
101	RD_SOFT_TISSUE	0
102	VMRCRCZ_KIDNEY	0
103	TM87_SOFT_TISSUE	0
104	CAL62_THYROID	0
105	LOUNH91_LUNG	0
106	HS766T_PANCREAS	0
107	SCC9_UPPER_AERODIGESTIVE_TRACT	0
108	SNU869_BILIARY_TRACT	0
109	L363_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
110	NCIH2444_LUNG	0
111	SCC25_UPPER_AERODIGESTIVE_TRACT	0
112	RCC10RGB_KIDNEY	0
113	HDMYZ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
114	BHT101_THYROID	0
115	MFE280_ENDOMETRIUM	0
116	KARPAS620_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
117	TALL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
118	EOL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
119	A204_SOFT_TISSUE	0
120	COLO320_LARGE_INTESTINE	0
121	LP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
122	PK59_PANCREAS	0
123	C8166_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
124	DETROIT562_UPPER_AERODIGESTIVE_TRACT	0
125	U178_CENTRAL_NERVOUS_SYSTEM	0
126	SNU1079_BILIARY_TRACT	0
127	CADOES1_BONE	0
128	DAOY_CENTRAL_NERVOUS_SYSTEM	0
129	CAL120_BREAST	0
130	HUPT4_PANCREAS	0
131	LN382_CENTRAL_NERVOUS_SYSTEM	0
132	JHH6_LIVER	0
133	PL21_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
134	A375_SKIN	0
135	SNU398_LIVER	0
136	ASPC1_PANCREAS	0
137	HCC1937_BREAST	0
138	KPNYN_AUTONOMIC_GANGLIA	0
139	BICR31_UPPER_AERODIGESTIVE_TRACT	0
140	KALS1_CENTRAL_NERVOUS_SYSTEM	0
141	U251MG_CENTRAL_NERVOUS_SYSTEM	0
142	DEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
143	PANC0403_PANCREAS	0
144	JHOM1_OVARY	0
145	HUG1N_STOMACH	0
146	RT4_URINARY_TRACT	0
147	DANG_PANCREAS	0
148	DKMG_CENTRAL_NERVOUS_SYSTEM	0
149	AU565_BREAST	0
150	CL11_LARGE_INTESTINE	0
151	KMRC20_KIDNEY	0
152	LS1034_LARGE_INTESTINE	0
153	LMSU_STOMACH	0
154	COV318_OVARY	0
155	CORL279_LUNG	0
156	DU4475_BREAST	0
157	KELLY_AUTONOMIC_GANGLIA	0
158	SKNAS_AUTONOMIC_GANGLIA	0
159	RERFLCAI_LUNG	0
160	CALU6_LUNG	0
161	KP4_PANCREAS	0
162	SNU213_PANCREAS	0
163	SNU245_BILIARY_TRACT	0
164	AM38_CENTRAL_NERVOUS_SYSTEM	0
165	HPAC_PANCREAS	0
166	SF539_CENTRAL_NERVOUS_SYSTEM	0
167	HS852T_SKIN	0
168	HCC38_BREAST	0
169	HCC1419_BREAST	0
170	COV362_OVARY	0
171	EWS502_BONE	0
172	SNU840_OVARY	0
173	KP2_PANCREAS	0
174	A1207_CENTRAL_NERVOUS_SYSTEM	0
175	TOLEDO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
176	BT549_BREAST	0
177	SNU466_CENTRAL_NERVOUS_SYSTEM	0
178	NCIH841_LUNG	0
179	KLE_ENDOMETRIUM	0
180	NB4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
181	EM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
182	OUMS23_LARGE_INTESTINE	0
183	LAMA84_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
184	SNU1077_ENDOMETRIUM	0
185	ECGI10_OESOPHAGUS	0
186	PK1_PANCREAS	0
187	EFO21_OVARY	0
188	NCIH2122_LUNG	0
189	SKNBE2_AUTONOMIC_GANGLIA	0
190	KMRC3_KIDNEY	0
191	HCC2108_LUNG	0
192	KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
193	SNU886_LIVER	0
194	TE10_OESOPHAGUS	0
195	MPP89_PLEURA	0
196	PSN1_PANCREAS	0
197	HT144_SKIN	0
198	42MGBA_CENTRAL_NERVOUS_SYSTEM	0
199	JHOC5_OVARY	0
200	JURLMK1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
201	CCFSTTG1_CENTRAL_NERVOUS_SYSTEM	0
202	EFM19_BREAST	0
203	ISTMES2_PLEURA	0
204	YAPC_PANCREAS	0
205	MSTO211H_PLEURA	0
206	OCIAML3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
207	SR786_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
208	SKNFI_AUTONOMIC_GANGLIA	0
209	NCIH522_LUNG	0
210	SNU668_STOMACH	0
211	JVM3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
212	QGP1_PANCREAS	0
213	RPMI7951_SKIN	0
214	COLO678_LARGE_INTESTINE	0
215	MKN1_STOMACH	0
216	HCC1428_BREAST	0
217	TE15_OESOPHAGUS	0
218	NCIH82_LUNG	0
219	MKN45_STOMACH	0
220	JEKO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
221	MG63_BONE	0
222	NCIH508_LARGE_INTESTINE	0
223	SKHEP1_LIVER	0
224	MOLM13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
225	SKMM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
226	U2OS_BONE	0
227	SUDHL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
228	SKNDZ_AUTONOMIC_GANGLIA	0
229	NCIH226_LUNG	0
230	SNU1105_CENTRAL_NERVOUS_SYSTEM	0
231	MOLM16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
232	RL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
233	P12ICHIKAWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
234	SKM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
235	HCC1143_BREAST	0
236	G402_SOFT_TISSUE	0
237	SF295_CENTRAL_NERVOUS_SYSTEM	0
238	SNU478_BILIARY_TRACT	0
239	NCIH647_LUNG	0
240	KMS12BM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
241	T84_LARGE_INTESTINE	0
242	OE33_OESOPHAGUS	0
243	SW780_URINARY_TRACT	0
244	TF1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
245	NUDHL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
246	H4_CENTRAL_NERVOUS_SYSTEM	0
247	LUDLU1_LUNG	0
248	MHHES1_BONE	0
249	HLF_LIVER	0
250	NCIH520_LUNG	0
251	J82_URINARY_TRACT	0
252	TEN_ENDOMETRIUM	0
253	RI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
254	NCIH2196_LUNG	0
255	COLO800_SKIN	0
256	NCIH747_LARGE_INTESTINE	0
257	K029AX_SKIN	0
258	U937_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
259	SNU685_ENDOMETRIUM	0
260	TE5_OESOPHAGUS	0
261	SAOS2_BONE	0
262	769P_KIDNEY	0
263	NCIH1944_LUNG	0
264	BICR6_UPPER_AERODIGESTIVE_TRACT	0
265	NCIH838_LUNG	0
266	PANC0813_PANCREAS	0
267	SW1353_BONE	0
268	KMS28BM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
269	SNU449_LIVER	0
270	SW837_LARGE_INTESTINE	0
271	SKMEL3_SKIN	0
272	TC71_BONE	0
273	UACC62_SKIN	0
274	NCIN87_STOMACH	0
275	UO31_KIDNEY	0
276	A704_KIDNEY	0
277	TYKNU_OVARY	0
278	NCIH1694_LUNG	0
279	BV173_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
280	CAKI1_KIDNEY	0
281	NCIH1915_LUNG	0
282	EFE184_ENDOMETRIUM	0
283	SW1088_CENTRAL_NERVOUS_SYSTEM	0
284	SH4_SKIN	0
285	OVKATE_OVARY	0
286	LU99_LUNG	0
287	KNS60_CENTRAL_NERVOUS_SYSTEM	0
288	NCIH2228_LUNG	0
289	MESSA_SOFT_TISSUE	0
290	MELHO_SKIN	0
291	TE8_OESOPHAGUS	0
292	MOLP2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
293	HCC95_LUNG	0
294	BCPAP_THYROID	0
295	CAL54_KIDNEY	0
296	CJM_SKIN	0
297	SNU1196_BILIARY_TRACT	0
298	NCIH460_LUNG	0
299	CAS1_CENTRAL_NERVOUS_SYSTEM	0
300	SNU216_STOMACH	0
301	HCC56_LARGE_INTESTINE	0
302	PK45H_PANCREAS	0
303	YH13_CENTRAL_NERVOUS_SYSTEM	0
304	SW1463_LARGE_INTESTINE	0
305	LI7_LIVER	0
306	HSC2_UPPER_AERODIGESTIVE_TRACT	0
307	RT112_URINARY_TRACT	0
308	HUH1_LIVER	0
309	JHH4_LIVER	0
310	MALME3M_SKIN	0
311	KNS81_CENTRAL_NERVOUS_SYSTEM	0
312	HUH7_LIVER	0
313	NCIH2170_LUNG	0
314	RERFLCKJ_LUNG	0
315	SNU182_LIVER	0
316	VMRCRCW_KIDNEY	0
317	GSU_STOMACH	0
318	KU1919_URINARY_TRACT	0
319	TE11_OESOPHAGUS	0
320	SW1116_LARGE_INTESTINE	0
321	MUTZ5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
322	SNU423_LIVER	0
323	TUHR4TKB_KIDNEY	0
324	NCIH1792_LUNG	0
325	EW8_BONE	0
326	SNU46_UPPER_AERODIGESTIVE_TRACT	0
327	TCCPAN2_PANCREAS	0
328	BICR16_UPPER_AERODIGESTIVE_TRACT	0
329	SNB75_CENTRAL_NERVOUS_SYSTEM	0
330	RKN_SOFT_TISSUE	0
331	KE39_STOMACH	0
332	CORL88_LUNG	0
333	HUT78_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
334	NCIH1299_LUNG	0
335	CALU1_LUNG	0
336	NCIH1092_LUNG	0
337	HCC33_LUNG	0
338	CAL78_BONE	0
339	SNU410_PANCREAS	0
340	CAL33_UPPER_AERODIGESTIVE_TRACT	0
341	NCIH2030_LUNG	0
342	KURAMOCHI_OVARY	0
343	NCIH2171_LUNG	0
344	OVISE_OVARY	0
345	ABC1_LUNG	0
346	SNU61_LARGE_INTESTINE	0
347	NCIH2004RT_SOFT_TISSUE	0
348	WSUDLCL2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
349	BXPC3_PANCREAS	0
350	SNU761_LIVER	0
351	KMS34_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
352	HEYA8_OVARY	0
353	SNU489_CENTRAL_NERVOUS_SYSTEM	0
354	OE21_OESOPHAGUS	0
355	VMCUB1_URINARY_TRACT	0
356	HT1197_URINARY_TRACT	0
357	BHY_UPPER_AERODIGESTIVE_TRACT	0
358	SNU1076_UPPER_AERODIGESTIVE_TRACT	0
359	IGR39_SKIN	0
360	K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
361	HT29_LARGE_INTESTINE	0
362	SQ1_LUNG	0
363	A498_KIDNEY	0
364	A172_CENTRAL_NERVOUS_SYSTEM	0
365	ECC10_STOMACH	0
366	TT_OESOPHAGUS	0
367	HCC78_LUNG	0
368	EBC1_LUNG	0
369	KHM1B_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
370	RCM1_LARGE_INTESTINE	0
371	SW1710_URINARY_TRACT	0
372	ISTMES1_PLEURA	0
373	YKG1_CENTRAL_NERVOUS_SYSTEM	0
374	T98G_CENTRAL_NERVOUS_SYSTEM	0
375	G361_SKIN	0
376	MDAMB436_BREAST	0
377	KMS27_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
378	UACC257_SKIN	0
379	C32_SKIN	0
380	COLO741_SKIN	0
381	MC116_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
382	NCIH1876_LUNG	0
383	NCIH1975_LUNG	0
384	NCIH1437_LUNG	0
385	TM31_CENTRAL_NERVOUS_SYSTEM	0
386	BC3C_URINARY_TRACT	0
387	LN229_CENTRAL_NERVOUS_SYSTEM	0
388	TTC709_SOFT_TISSUE	0
389	KMS21BM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
390	PATU8902_PANCREAS	0
391	MIAPACA2_PANCREAS	0
392	BEN_LUNG	0
393	KYO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
394	TE6_OESOPHAGUS	0
395	KYM1_SOFT_TISSUE	0
396	COV644_OVARY	0
397	SF126_CENTRAL_NERVOUS_SYSTEM	0
398	HOS_BONE	0
399	RVH421_SKIN	0
400	SKMEL28_SKIN	0
401	SNU1041_UPPER_AERODIGESTIVE_TRACT	0
402	PECAPJ15_UPPER_AERODIGESTIVE_TRACT	0
403	JHH1_LIVER	0
404	KNS42_CENTRAL_NERVOUS_SYSTEM	0
405	SNU201_CENTRAL_NERVOUS_SYSTEM	0
406	HCC1806_BREAST	0
407	HEP3B217_LIVER	0
408	U266B1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
409	LCLC103H_LUNG	0
410	NCIH596_LUNG	0
411	YD8_UPPER_AERODIGESTIVE_TRACT	0
412	KS1_CENTRAL_NERVOUS_SYSTEM	0
413	HS944T_SKIN	0
414	SNU119_OVARY	0
415	RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
416	KYSE520_OESOPHAGUS	0
417	NCIH441_LUNG	0
418	NCIH211_LUNG	0
419	HDQP1_BREAST	0
420	JL1_PLEURA	0
421	TE1_OESOPHAGUS	0
422	NCIH28_PLEURA	0
423	786O_KIDNEY	0
424	IGR37_SKIN	0
425	SW620_LARGE_INTESTINE	0
426	SUIT2_PANCREAS	0
427	JJN3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
428	SUDHL8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
429	A2780_OVARY	0
430	SCLC21H_LUNG	0
431	WM1799_SKIN	0
432	CORL23_LUNG	0
433	OVTOKO_OVARY	0
434	SUDHL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
435	SKMES1_LUNG	0
436	NCIH1355_LUNG	0
437	HCC44_LUNG	0
438	SW900_LUNG	0
439	SBC5_LUNG	0
440	HUH6_LIVER	0
441	IALM_LUNG	0
442	NUGC4_STOMACH	0
443	LN464_CENTRAL_NERVOUS_SYSTEM	0
444	SW1573_LUNG	0
445	MKN7_STOMACH	0
446	OE19_OESOPHAGUS	0
447	SW948_LARGE_INTESTINE	0
448	A549_LUNG	0
449	SNU1066_UPPER_AERODIGESTIVE_TRACT	0
450	KMRC1_KIDNEY	0
451	L33_PANCREAS	0
452	SNU878_LIVER	0
453	CI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
454	OV7_OVARY	0
455	SNU899_UPPER_AERODIGESTIVE_TRACT	0
456	KYSE180_OESOPHAGUS	0
457	TE9_OESOPHAGUS	0
458	OVCAR8_OVARY	0
459	A3KAW_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
460	DMS53_LUNG	0
461	HCC1395_BREAST	0
462	RMUGS_OVARY	0
463	DMS79_LUNG	0
464	OAW42_OVARY	0
465	EKVX_LUNG	0
466	JIMT1_BREAST	0
467	CAOV3_OVARY	0
468	KMS11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
469	SNU1214_UPPER_AERODIGESTIVE_TRACT	0
470	TT2609C02_THYROID	0
471	COLO680N_OESOPHAGUS	0
472	RMGI_OVARY	0
473	TCCSUP_URINARY_TRACT	0
474	HMC18_BREAST	0
475	YD10B_UPPER_AERODIGESTIVE_TRACT	0
476	HT1376_URINARY_TRACT	0
477	TE14_OESOPHAGUS	0
478	KASUMI2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
479	SKMEL5_SKIN	0
480	PECAPJ41CLONED2_UPPER_AERODIGESTIVE_TRACT	0
481	NCIH1838_LUNG	0
482	JHH5_LIVER	0
483	PECAPJ49_UPPER_AERODIGESTIVE_TRACT	0
484	SNU601_STOMACH	0
485	GB1_CENTRAL_NERVOUS_SYSTEM	0
486	HEPG2_LIVER	0
487	A253_SALIVARY_GLAND	0
488	UBLC1_URINARY_TRACT	0
489	NCIH1623_LUNG	0
490	GSS_STOMACH	0
491	NCIH1703_LUNG	0
492	SJSA1_BONE	0
493	DMS273_LUNG	0
494	LOXIMVI_SKIN	0
495	OCIM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
496	NCIH196_LUNG	0
497	JMSU1_URINARY_TRACT	0
498	GI1_CENTRAL_NERVOUS_SYSTEM	0
499	A427_LUNG	0
500	MKN74_STOMACH	0
501	MDAMB175VII_BREAST	0
502	LNZ308_CENTRAL_NERVOUS_SYSTEM	0
503	YD38_UPPER_AERODIGESTIVE_TRACT	0
504	MM1S_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
505	SH10TC_STOMACH	0
506	WM983B_SKIN	0
507	NCIH1648_LUNG	0
508	MDAMB231_BREAST	0
509	LK2_LUNG	0
510	BICR56_UPPER_AERODIGESTIVE_TRACT	0
511	RERFLCAD2_LUNG	0
512	NCIH727_LUNG	0
513	ONS76_CENTRAL_NERVOUS_SYSTEM	0
514	KYSE30_OESOPHAGUS	0
515	HSC3_UPPER_AERODIGESTIVE_TRACT	0
516	NCIH1105_LUNG	0
517	NCIH2023_LUNG	0
518	SEM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
519	CAMA1_BREAST	0
520	KYSE70_OESOPHAGUS	0
521	NCIH2126_LUNG	0
522	LXF289_LUNG	0
523	A2058_SKIN	0
524	SHP77_LUNG	0
525	RERFLCAD1_LUNG	0
526	BFTC909_KIDNEY	0
527	KATOIII_STOMACH	0
528	BICR22_UPPER_AERODIGESTIVE_TRACT	0
529	MCAS_OVARY	0
530	NCIH446_LUNG	0
531	BFTC905_URINARY_TRACT	0
532	COLO668_LUNG	0
533	NB1_AUTONOMIC_GANGLIA	0
534	COLO679_SKIN	0
535	HUH28_BILIARY_TRACT	0
536	KYSE410_OESOPHAGUS	0
537	SKMEL30_SKIN	0
538	SKOV3_OVARY	0
539	COLO783_SKIN	0
540	T3M10_LUNG	0
541	HS939T_SKIN	0
542	KMH2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
543	NCIH524_LUNG	0
544	LN18_CENTRAL_NERVOUS_SYSTEM	0
545	SKMEL24_SKIN	0
546	KYSE140_OESOPHAGUS	0
547	KYSE510_OESOPHAGUS	0
548	CAL12T_LUNG	0
549	WM793_SKIN	0
550	HEC50B_ENDOMETRIUM	0
551	CAL27_UPPER_AERODIGESTIVE_TRACT	0
552	RH30_SOFT_TISSUE	0
553	UMUC1_URINARY_TRACT	0
554	GCT_SOFT_TISSUE	0
555	YD15_SALIVARY_GLAND	0
556	NCIH322_LUNG	0
557	AMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
558	SCABER_URINARY_TRACT	0
559	NCIH2087_LUNG	0
560	SW480_LARGE_INTESTINE	0
561	HARA_LUNG	0
562	NCIH1373_LUNG	0
563	FADU_UPPER_AERODIGESTIVE_TRACT	0
564	HGC27_STOMACH	0
565	JHH7_LIVER	0
566	MDAMB468_BREAST	0
567	NCIH1435_LUNG	0
568	NCIH661_LUNG	0
569	KYSE150_OESOPHAGUS	0
570	CAL51_BREAST	0
571	KNS62_LUNG	0
572	HCC1954_BREAST	0
573	NCIH358_LUNG	0
574	KMBC2_URINARY_TRACT	0
575	DBTRG05MG_CENTRAL_NERVOUS_SYSTEM	0
576	KYSE450_OESOPHAGUS	0
577	NCIH1048_LUNG	0
578	CHAGOK1_LUNG	0
579	HCC1195_LUNG	0
580	NCIH1568_LUNG	0
581	NCIH1930_LUNG	0
582	HCC515_LUNG	0
583	KYSE270_OESOPHAGUS	0
584	NCIH2347_LUNG	0
585	EB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
586	HCC15_LUNG	0
587	MFE296_ENDOMETRIUM	0
588	AGS_STOMACH	0
589	MELJUSO_SKIN	0
590	IGR1_SKIN	0
591	SW1783_CENTRAL_NERVOUS_SYSTEM	0
592	MDAMB435S_SKIN	0
593	TOV21G_OVARY	0
594	NCIH2009_LUNG	0
595	NCIH1793_LUNG	0
596	SW1271_LUNG	0
597	HCC1438_LUNG	0
598	NCIH1563_LUNG	0
599	NCIH1651_LUNG	0
600	CL34_LARGE_INTESTINE	0
601	647V_URINARY_TRACT	0
602	FTC238_THYROID	0
603	SNU719_STOMACH	0
604	WM88_SKIN	0
605	NCIH23_LUNG	0
606	HCC1359_LUNG	0
607	CAL148_BREAST	0
608	FTC133_THYROID	0
609	5637_URINARY_TRACT	0
610	ES2_OVARY	0
611	JHUEM2_ENDOMETRIUM	0
612	MDAMB453_BREAST	0
613	NUGC3_STOMACH	0
614	ESS1_ENDOMETRIUM	0
615	HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
616	IPC298_SKIN	0
617	NCIH1573_LUNG	0
618	TE4_OESOPHAGUS	0
619	MOLT16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
620	IM95_STOMACH	0
621	CMLT1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
622	NCIH1339_LUNG	0
623	RCHACV_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
624	NCIH2172_LUNG	0
625	DV90_LUNG	0
626	HT55_LARGE_INTESTINE	0
627	BT474_BREAST	0
628	NCIH2110_LUNG	0
629	SNU1_STOMACH	0
630	MDAMB361_BREAST	0
631	MDST8_LARGE_INTESTINE	0
632	EFO27_OVARY	0
633	PF382_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
634	NALM6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
635	SKUT1_SOFT_TISSUE	0
636	AN3CA_ENDOMETRIUM	0
637	HEC1B_ENDOMETRIUM	0
638	HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
639	RKO_LARGE_INTESTINE	0
640	NCIH650_LUNG	0
641	HEC265_ENDOMETRIUM	0
642	OVK18_OVARY	0
643	2313287_STOMACH	0
644	LOVO_LARGE_INTESTINE	0
645	MDAPCA2B_PROSTATE	0
646	HEC1A_ENDOMETRIUM	0
647	SNU407_LARGE_INTESTINE	0
648	22RV1_PROSTATE	0
649	LS180_LARGE_INTESTINE	0
650	SW48_LARGE_INTESTINE	0
651	SNUC4_LARGE_INTESTINE	0
652	ISHIKAWAHERAKLIO02ER_ENDOMETRIUM	0
653	OC314_OVARY	0
654	CCK81_LARGE_INTESTINE	0
655	MOLT3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0
656	RL952_ENDOMETRIUM	0
657	IGROV1_OVARY	0
658	SNUC2A_LARGE_INTESTINE	0
659	COLO792_SKIN	0
